word,zipf
lamentation,2.41
lamentations,3.23
lamented,2.82
lamenting,2.53
laments,2.7
lamer,2.4
lames,1.61
lamest,2.06
lamia,2.14
lamina,2.69
laminae,2.32
laminar,2.8
laminaria,1.86
laminate,3.56
laminated,3.57
laminates,2.9
laminating,3.16
lamination,2.82
laminations,2.19
laminator,2.76
laminators,2.61
laming,1.73
laminitis,1.87
lamming,1.51
lamp,4.4
lamping,2.12
lamplight,2.14
lamplighter,2.11
lamplighters,1.38
lampoon,2.85
lampooned,1.73
lampooning,1.68
lampoons,1.88
lamppost,2.0
lampposts,1.88
lamprey,2.52
lampreys,1.9
lamps,4.27
lams,2.12
lanai,3.13
lanais,1.55
lance,3.97
lanced,1.64
lanceolate,2.27
lancer,3.27
lancers,2.57
lances,2.28
lancet,3.32
lancets,2.24
lancing,2.48
land,5.24
landau,3.19
landed,3.8
lander,3.27
landers,2.99
landfall,2.8
landfill,3.73
landfills,3.15
landform,2.41
landforms,2.67
landholder,1.88
landholders,2.39
landholding,2.08
landholdings,1.82
landing,4.18
landings,3.27
landlady,2.53
landless,2.59
landlessness,1.39
landline,3.13
landlines,2.42
landlocked,2.7
landlord,3.92
landlords,3.54
landlubber,1.53
landlubbers,1.43
landman,2.32
landmark,3.9
landmarks,3.57
landmass,2.15
landmasses,1.57
landowner,3.2
landowners,3.42
landownership,1.47
landowning,1.53
lands,4.37
landscape,4.52
landscaped,3.25
landscaper,2.49
landscapers,2.73
landscapes,3.99
landscaping,3.91
landside,1.86
landslide,3.15
landslides,2.88
landsliding,1.39
landslip,1.41
landsman,2.19
landward,2.23
lane,4.63
lanes,3.97
laneway,1.59
lang,4.21
langlauf,2.19
langley,3.58
langleys,1.66
language,5.37
languages,4.8
langue,2.94
langues,2.65
languid,2.4
languidly,1.88
languish,2.35
languished,2.27
languishes,1.77
languishing,2.43
languor,1.93
languorous,1.67
langur,1.77
lank,2.24
lanky,2.4
lanner,2.29
lanolin,2.4
lantana,2.72
lantern,3.65
lanterns,3.29
lanthanide,1.99
lanthanides,1.67
lanthanum,2.37
lanyard,3.12
lanyards,2.89
lap,4.03
laparoscope,1.69
laparoscopic,3.02
laparoscopy,2.71
laparotomy,2.33
lapdog,1.91
lapdogs,1.43
lapel,3.28
lapels,2.13
lapidary,2.57
lapides,1.71
lapilli,1.54
lapin,2.44
lapis,3.01
lapped,2.58
lapper,1.88
lapping,2.77
laps,3.48
lapse,3.39
lapsed,2.89
lapses,2.84
lapsing,2.15
lapsus,1.6
laptop,4.73
laptops,4.58
lapwing,2.17
lar,3.26
larboard,1.34
larceny,2.97
larch,2.66
lard,2.86
larded,1.37
larder,2.75
lardy,1.8
laree,1.67
lares,2.05
large,5.45
largehearted,2.2
largely,4.29
largemouth,2.65
largeness,1.75
larger,5.02
larges,1.74
largess,1.77
largesse,2.22
largest,4.89
larghetto,1.68
largish,1.86
largo,3.49
largos,2.53
lari,2.34
lariat,2.78
lariats,1.73
laris,1.55
lark,3.22
larking,1.62
larks,2.32
larkspur,2.93
larkspurs,1.37
larrikin,1.77
lars,3.63
larva,2.9
larvae,3.45
larval,3.13
larvicide,1.36
laryngeal,2.77
laryngectomy,1.91
laryngitis,2.26
laryngology,1.88
laryngoscope,2.17
laryngoscopes,1.61
laryngoscopy,1.8
larynx,2.82
las,4.94
lasagna,2.99
lasagne,2.38
lascar,1.67
lascivious,2.37
lasciviousness,1.57
lase,2.47
laser,4.76
lasers,3.72
lash,3.14
lashed,2.72
lasher,2.29
lashes,3.03
lashing,2.63
lashings,2.1
lashkar,2.11
lasing,2.17
lass,3.06
lasses,2.35
lassie,2.67
lassies,1.74
lassitude,1.82
lasso,2.99
last,5.85
lasted,3.68
laster,2.07
lasting,4.04
lastingly,1.44
lastly,3.53
lasts,3.66
lat,4.34
latakia,1.63
latch,3.48
latched,2.62
latches,3.0
latching,2.62
latchkey,1.86
late,5.05
latecomer,1.8
latecomers,1.93
lated,2.9
lately,3.98
laten,2.04
latencies,2.65
latency,3.68
lateness,2.43
latent,3.5
latently,1.71
later,5.16
lateral,3.89
lateralization,1.88
lateralized,1.58
laterally,2.81
laterals,2.3
laterite,1.84
latest,5.35
latex,4.25
lath,2.24
lathe,3.26
lather,2.64
lathered,1.73
lathering,1.67
lathers,1.68
lathes,2.83
lathi,1.6
lathing,1.62
laths,1.53
lati,2.17
latigo,2.07
latina,4.51
latinas,4.31
latinized,1.71
latino,4.12
latinos,3.43
latitude,4.1
latitudes,3.07
latitudinal,2.3
latke,1.58
latkes,2.07
latrine,2.38
latrines,2.43
lats,2.89
latte,3.12
latter,4.38
latterly,2.25
lattes,2.31
lattice,3.73
latticed,1.55
lattices,2.89
latticework,1.61
lattin,1.7
laud,2.5
laudable,2.65
laudanum,1.74
laudator,1.45
laudatory,1.87
lauded,2.81
lauder,3.38
lauding,1.86
lauds,2.5
laugh,4.22
laughable,2.87
laughably,2.07
laughed,3.82
laugher,1.61
laughing,4.0
laughingly,2.07
laughingstock,1.75
laughs,3.68
laughter,3.81
launch,4.61
launched,4.4
launcher,3.42
launchers,3.05
launches,4.1
launching,3.81
launchpad,2.65
launder,2.44
laundered,2.46
launderer,1.39
launderers,1.92
launderette,1.97
launderettes,1.55
laundering,3.46
laundress,2.02
laundrette,1.81
laundries,2.75
laundry,4.19
laura,4.37
lauras,1.87
laureate,3.13
laureates,2.57
laurel,3.87
laurels,2.78
lav,2.7
lava,3.62
lavage,2.59
lavalier,2.28
lavaliere,1.71
lavaliers,1.64
lavas,2.22
lavatories,2.23
lavatory,3.05
lave,2.4
lavender,3.89
lavenders,1.69
laver,2.59
lavers,1.81
lavish,3.18
lavished,2.28
lavishes,1.51
lavishing,1.63
lavishly,2.66
lavishness,1.37
lavs,2.06
law,5.57
lawbook,1.71
lawbreaker,1.46
lawbreakers,1.82
lawbreaking,1.5
lawful,3.62
lawfully,3.16
lawfulness,2.31
lawgiver,2.07
lawing,1.44
lawless,3.1
lawlessness,2.66
lawmaker,2.83
lawmakers,3.6
lawmaking,2.2
lawman,2.35
lawmen,1.98
lawn,4.25
lawnmower,2.82
lawnmowers,2.61
lawns,3.22
laws,4.89
lawsuit,4.04
lawsuits,3.73
lawyer,4.71
lawyering,2.29
lawyerly,1.49
lawyers,4.64
lax,3.55
laxative,2.71
laxatives,2.74
laxer,1.61
laxity,2.37
laxness,1.58
lay,4.44
layabout,1.42
layaway,2.52
layed,2.61
layer,4.66
layered,3.6
layering,3.08
layers,4.19
layette,2.68
layettes,1.74
laying,3.85
layman,3.01
laymen,2.53
layoff,3.09
layoffs,3.14
layout,4.44
layouts,3.75
layover,2.4
layovers,1.69
laypeople,1.96
layperson,2.39
laypersons,1.97
lays,3.5
layup,3.46
layups,1.79
lazar,2.74
laze,2.19
lazed,1.38
lazier,2.01
laziest,1.87
lazily,2.67
laziness,2.9
lazing,2.1
lazuli,2.64
lazy,3.99
lazybones,1.52
lea,3.88
leach,3.41
leachable,1.43
leachate,2.78
leachates,1.65
leached,2.21
leaches,1.79
leaching,2.99
lead,5.07
leaded,2.92
leaden,2.29
leader,4.83
leaderless,1.72
leaders,4.77
leadership,4.79
leaderships,1.97
leading,4.98
leadings,1.41
leadless,1.63
leadman,1.69
leadoff,2.35
leads,4.71
leaf,4.35
leafed,2.26
leafhopper,1.92
leafhoppers,1.84
leafing,2.14
leafless,1.97
leaflet,3.47
leafleting,1.86
leaflets,3.42
leafs,3.42
leafy,3.08
league,4.84
leaguer,2.28
leaguers,2.36
leagues,3.85
leak,3.92
leakage,3.54
leakages,2.04
leaked,3.28
leaker,1.91
leakers,1.75
leaking,3.36
leakproof,2.0
leaks,3.58
leaky,3.04
leal,2.65
lean,4.04
leaned,3.37
leaner,2.65
leaners,1.37
leanest,1.7
leaning,3.6
leanings,2.72
leanness,1.67
leans,2.96
leant,2.24
leap,3.91
leaped,2.79
leaper,1.9
leapers,1.49
leapfrog,3.17
leapfrogged,1.54
leapfrogging,1.81
leaping,3.05
leaps,3.26
leapt,2.84
lear,3.34
learn,5.48
learnable,1.89
learned,4.59
learner,3.81
learners,3.98
learning,5.3
learnings,2.47
learns,3.64
learnt,3.58
lears,1.39
leary,3.06
leas,3.11
leasable,1.72
lease,4.47
leaseback,2.43
leasebacks,1.59
leased,3.7
leasehold,3.03
leaseholder,1.96
leaseholders,2.21
leaseholds,1.54
leaser,1.38
leases,3.76
leash,3.35
leashed,2.01
leashes,2.94
leasing,4.17
least,5.28
leather,4.86
leatherback,2.23
leatherbacks,1.67
leatherette,2.64
leatherleaf,1.36
leathern,1.71
leatherneck,1.69
leathernecks,2.3
leathers,3.02
leatherwood,2.17
leathery,2.39
leave,5.08
leaved,2.83
leaven,2.36
leavened,2.12
leavening,1.93
leavens,1.89
leaver,2.53
leavers,2.96
leaves,4.58
leaving,4.61
leavings,1.71
leavy,1.9
leben,2.87
lebens,2.04
lebensraum,1.63
lech,2.74
lecher,1.65
lecherous,2.07
lechery,1.43
lechwe,1.59
lecithin,2.86
lectern,2.52
lecterns,2.23
lectin,2.68
lectins,2.48
lection,2.33
lectionary,2.62
lections,1.63
lector,2.61
lectors,1.85
lectotype,1.68
lecture,4.44
lectured,2.87
lecturer,3.88
lecturers,3.37
lectures,4.18
lectureship,2.41
lectureships,1.76
lecturing,2.91
led,4.9
lede,1.93
lederhosen,1.84
ledge,3.29
ledger,3.68
ledgers,2.58
ledges,2.64
lee,4.88
leech,3.07
leeches,2.6
leeching,2.04
leek,2.96
leeks,2.63
leer,2.96
leered,1.68
leering,2.07
leers,1.58
leery,2.46
lees,3.28
leet,2.46
leets,1.64
leeward,2.78
leeway,2.7
left,5.47
lefties,2.72
leftish,1.39
leftism,2.41
leftist,3.27
leftists,2.83
leftover,3.16
leftovers,3.03
lefts,2.07
leftward,2.16
leftwing,2.26
lefty,3.22
leg,4.47
legacies,2.98
legacy,4.35
legal,5.38
legalese,2.38
legalise,2.2
legalised,2.2
legalising,1.64
legalism,2.22
legalist,1.35
legalistic,2.33
legalities,2.53
legality,3.27
legalization,2.87
legalize,2.86
legalized,2.94
legalizes,1.85
legalizing,2.59
legally,4.06
legals,2.92
legate,2.12
legatee,1.69
legatees,1.62
legates,1.88
legation,1.97
legato,2.86
legend,4.48
legendary,3.94
legends,4.13
leger,2.94
legerdemain,1.87
leges,2.05
legged,3.36
legging,1.9
leggings,2.82
leggy,2.49
leghorn,2.28
legibility,2.49
legible,3.04
legibly,2.53
legion,3.7
legionaries,1.81
legionary,2.07
legionnaire,2.25
legionnaires,2.38
legions,3.05
legislate,2.84
legislated,2.68
legislates,1.59
legislating,2.46
legislation,4.71
legislations,2.36
legislative,4.5
legislatively,2.31
legislator,3.28
legislators,3.72
legislature,4.25
legislatures,3.19
legit,3.05
legitimacy,3.45
legitimate,4.07
legitimated,1.86
legitimately,2.97
legitimates,1.39
legitimating,1.67
legitimation,2.28
legitimise,1.93
legitimised,1.69
legitimising,1.58
legitimization,1.77
legitimize,2.43
legitimized,2.14
legitimizes,1.74
legitimizing,2.07
legless,2.09
legroom,2.32
legs,4.58
legume,2.69
legumes,2.94
leguminous,1.99
legwork,2.39
lehr,2.51
lehua,1.59
lei,3.64
leis,2.79
leishmania,2.62
leishmaniasis,2.51
leister,2.13
leisure,4.59
leisured,1.36
leisurely,3.07
leisures,2.04
leitmotif,1.66
lek,3.03
leke,1.76
leks,1.8
leman,2.4
lemans,2.8
lemma,3.9
lemmas,2.65
lemmata,1.38
lemming,2.54
lemmings,2.74
lemon,4.19
lemonade,3.26
lemongrass,2.66
lemons,3.13
lemony,3.0
lempira,2.69
lempiras,1.35
lemur,2.69
lemurs,2.37
lend,3.7
lender,4.08
lenders,4.09
lending,4.11
lends,3.26
lenes,1.59
length,5.07
lengthen,2.72
lengthened,2.58
lengthening,2.79
lengthens,2.09
lengthier,1.92
lengths,3.85
lengthways,1.56
lengthwise,2.62
lengthy,3.66
leniency,2.45
lenient,2.69
leniently,1.56
lenity,1.57
leno,3.07
lens,4.59
lense,2.85
lensed,2.05
lenses,4.32
lensing,2.51
lensman,1.75
lent,3.51
lenten,2.51
lenticular,2.51
lentigo,1.44
lentil,2.79
lentils,2.92
lentivirus,1.76
lentiviruses,1.34
lento,2.12
leone,4.04
leones,2.04
leonine,1.62
leopard,3.56
leopards,2.76
leotard,2.73
leotards,2.43
leper,2.53
lepers,2.29
lepidolite,1.38
lepidoptera,2.79
lepidopteran,1.79
leprechaun,2.73
leprechauns,2.14
lepromatous,1.41
leprosy,2.99
leprous,1.63
lept,1.67
lepta,1.36
lepton,2.76
leptonic,2.04
leptons,2.43
leptospirosis,2.3
lesbian,5.07
lesbianism,2.99
lesbians,4.63
lesion,3.36
lesioned,1.94
lesions,3.7
lespedeza,1.83
less,5.39
lessee,3.35
lessees,2.52
lessen,3.27
lessened,2.78
lessening,2.7
lessens,2.5
lesser,4.02
lesson,4.49
lessons,4.59
lessor,3.19
lessors,2.77
lest,3.51
let,5.39
letch,1.61
letdown,2.49
lethal,3.71
lethality,2.62
lethally,1.76
lethargic,2.52
lethargy,2.69
lethe,1.95
lets,4.43
letter,5.06
letterboxed,2.33
letterboxing,2.01
lettered,2.75
letterer,1.83
letterforms,1.63
letterhead,3.2
letterheads,2.48
lettering,3.46
letterman,3.15
lettermen,2.06
letterpress,2.49
letters,4.84
letting,4.15
lettuce,3.48
lettuces,2.35
leu,3.97
leucemia,1.83
leucine,2.97
leukaemia,2.91
leukaemias,1.69
leukemia,3.78
leukemias,2.35
leukemic,2.32
leukocyte,2.9
leukocytes,2.81
leukocytosis,1.83
leukodystrophy,1.77
leukopenia,2.08
leukoplakia,1.93
leukosis,1.72
leukotriene,2.41
leukotrienes,2.06
lev,3.46
leva,2.47
levant,2.7
levator,1.82
levee,3.11
levees,2.96
level,5.54
leveled,2.98
leveler,2.4
levelers,2.24
levelheaded,1.73
leveling,3.25
levelled,2.68
leveller,1.97
levellers,2.19
levelling,2.75
levels,5.06
lever,3.78
leverage,3.84
leveraged,3.07
leverages,2.91
leveraging,3.56
levered,1.89
levering,2.42
levers,3.26
leviable,1.66
leviathan,2.88
levied,3.32
levies,3.11
levin,3.57
levins,1.9
levitate,2.19
levitated,1.94
levitating,2.06
levitation,2.53
levity,2.42
levo,1.76
levodopa,2.55
levy,3.98
levying,2.55
lewd,2.81
lewdly,1.52
lewdness,1.95
lewis,4.59
lewisite,1.68
lex,3.62
lexeme,1.78
lexemes,1.6
lexica,1.76
lexical,3.4
lexicalized,1.57
lexically,2.08
lexicographer,1.74
lexicographers,1.52
lexicographic,2.17
lexicographical,1.72
lexicographically,1.85
lexicography,2.17
lexicology,1.46
lexicon,3.5
lexicons,2.54
lexis,3.25
ley,3.39
leys,2.32
lez,2.66
lezzie,1.96
lezzies,2.17
lezzy,1.35
li,4.43
liabilities,4.11
liability,4.66
liable,4.31
liaise,2.85
liaised,1.61
liaises,1.82
liaising,2.5
liaison,3.93
liaisons,2.99
liana,2.52
lianas,1.48
liane,2.42
liang,3.16
liar,3.49
liard,1.87
liars,3.31
lib,4.62
libation,2.15
libations,2.32
libel,3.17
libeled,1.59
libellous,2.63
libelous,2.71
libels,1.7
liber,2.84
liberal,4.47
liberalise,2.02
liberalised,2.27
liberalising,1.88
liberalism,3.36
liberality,2.23
liberalization,3.34
liberalize,2.29
liberalized,2.46
liberalizing,2.2
liberally,2.96
liberals,3.86
liberate,3.0
liberated,3.21
liberates,2.18
liberating,2.98
liberation,3.83
liberator,2.79
liberators,2.35
libertarian,3.55
libertarianism,2.69
libertarians,2.98
liberties,3.74
libertine,2.6
libertines,2.71
liberty,4.46
libidinal,1.52
libidinous,1.63
libido,3.15
libra,3.3
librarian,3.95
librarians,3.7
librarianship,2.81
libraries,4.68
library,5.44
libras,1.79
libration,1.83
libretti,1.88
librettist,1.76
libretto,2.82
librettos,1.69
libri,2.93
libs,4.02
lice,3.23
licence,4.3
licenced,2.8
licencee,1.71
licencees,1.78
licences,3.67
licencing,2.51
licensable,2.14
license,5.16
licensed,4.65
licensee,3.93
licensees,3.48
licenser,1.46
licensers,1.35
licenses,4.21
licensing,4.51
licensor,2.99
licensors,3.64
licensure,3.54
licentiate,2.22
licentious,2.01
licentiousness,1.87
lich,2.54
lichen,2.89
lichens,2.64
licht,2.84
licit,2.03
lick,3.77
licked,3.35
licker,2.35
lickers,2.96
licking,4.04
licks,3.3
licorice,3.01
lid,3.99
lidar,2.84
lidded,2.45
lidding,1.53
lido,3.3
lidocaine,2.69
lids,3.34
lie,4.36
lied,3.58
lieder,2.87
lief,2.35
liefer,1.82
liege,3.01
lien,3.72
liens,3.52
lier,2.45
liers,1.65
lies,4.44
lieu,3.75
lieutenant,3.83
lieutenants,2.61
lieve,2.22
life,5.72
lifeblood,2.57
lifeboat,2.88
lifeboats,2.36
lifeguard,2.99
lifeguarding,1.78
lifeguards,2.54
lifeless,2.9
lifelike,2.85
lifeline,3.24
lifelines,2.61
lifelong,3.76
lifer,2.33
lifers,2.51
lifesaver,2.56
lifesavers,2.33
lifesaving,2.81
lifestyle,4.58
lifestyles,3.77
lifetime,4.38
lifetimes,3.01
lifeway,2.49
lifeways,1.72
lifework,1.42
lifeworks,1.78
lift,4.41
lifted,3.83
lifter,2.92
lifters,2.7
liftgate,2.12
lifting,3.91
liftoff,2.51
lifts,3.88
ligament,3.06
ligamentous,1.62
ligaments,2.86
ligand,3.45
ligands,3.14
ligase,2.93
ligases,2.23
ligate,1.35
ligated,2.35
ligating,1.51
ligation,2.86
ligations,1.44
ligature,2.55
ligatures,2.31
liger,2.29
light,5.33
lightbulb,2.62
lightbulbs,2.23
lighted,3.54
lighten,3.09
lightened,2.48
lightener,1.34
lightening,3.02
lightens,2.19
lighter,4.03
lighters,3.31
lightest,2.96
lightfast,1.49
lightfastness,1.51
lightheaded,2.07
lighthearted,2.6
lighthouse,3.81
lighthouses,3.2
lighting,4.77
lightings,2.21
lightly,3.82
lightness,2.85
lightning,4.11
lightnings,2.08
lights,4.63
lightship,2.45
lightweight,4.09
lightweights,1.86
lightwood,1.48
lignin,2.67
lignite,2.59
lignocellulosic,1.35
ligula,1.88
ligule,1.53
ligure,2.25
likability,1.34
likable,2.75
like,5.95
likeable,2.73
liked,4.28
likelier,1.79
likeliest,1.78
likelihood,3.97
likelihoods,2.05
likely,4.98
liken,2.35
likened,2.81
likeness,3.16
likenesses,2.35
likening,1.93
likens,2.36
liker,1.7
likes,4.22
likewise,3.98
liking,3.47
likings,1.57
lilac,3.47
lilacs,2.55
lilangeni,2.74
lilies,3.48
lilliput,2.58
lilliputian,1.56
lilo,3.25
lilt,2.16
lilting,2.18
lily,3.93
lima,3.77
liman,2.12
limas,1.83
limb,3.6
limba,2.62
limbeck,1.65
limbed,1.94
limber,2.33
limbic,2.48
limbless,1.41
limbo,3.16
limbs,3.51
limbus,1.7
lime,3.94
limeade,1.75
limed,1.85
limekiln,1.81
limelight,3.0
limerick,3.62
limericks,2.57
limes,2.64
limestone,3.61
limestones,2.2
limey,2.29
limina,1.59
liminal,2.03
liming,2.32
limit,4.81
limitation,4.16
limitations,4.34
limited,5.26
limiteds,1.97
limiter,3.0
limiters,2.42
limites,2.2
limiting,4.01
limitless,3.07
limits,4.57
limmer,1.72
limn,1.7
limnological,1.82
limnology,2.52
limo,3.79
limonene,2.07
limonite,1.67
limos,3.24
limousine,3.83
limousines,4.43
limp,3.6
limped,2.31
limper,1.53
limpet,2.1
limpets,1.55
limpid,1.98
limping,2.5
limply,1.87
limps,1.94
limulus,1.79
lin,3.92
linac,2.75
linacs,1.71
linage,1.82
linalool,1.64
linchpin,2.15
lincomycin,1.76
lindane,2.44
linden,3.5
lindens,1.43
lindy,3.06
line,5.68
lineage,3.61
lineages,2.8
lineal,2.52
lineament,1.52
lineaments,1.8
linear,4.59
linearised,1.55
linearities,1.9
linearity,3.05
linearization,2.49
linearize,1.74
linearized,2.64
linearizing,1.72
linearly,3.18
lineation,1.44
linebacker,3.02
linebackers,2.46
linebacking,1.41
linebreeding,1.4
lined,3.99
lineman,2.88
linemen,2.46
linen,3.93
linens,3.74
liner,3.88
linerboard,1.34
liners,3.62
lines,5.12
linesman,2.34
linesmen,1.97
lineup,3.71
lineups,2.69
ling,3.55
linga,1.9
lingam,1.91
lingcod,2.06
linger,3.07
lingered,2.66
lingerie,4.71
lingeries,1.99
lingering,3.2
lingers,2.69
lingo,3.25
lingonberry,1.46
lings,2.04
lingua,3.14
linguae,1.82
lingual,3.26
linguine,2.32
linguini,2.1
linguist,2.98
linguistic,3.8
linguistically,2.74
linguistics,3.84
linguists,2.85
liniment,1.81
liniments,1.55
linin,1.43
lining,3.91
linings,2.9
link,5.61
linkable,2.13
linkage,3.73
linkages,3.52
linked,4.59
linker,3.44
linkers,2.36
linking,4.33
links,5.76
linkup,2.32
linky,2.38
linn,3.44
linnet,2.26
lino,2.84
linocut,1.67
linoleate,1.37
linoleum,2.75
lins,2.34
linseed,2.53
linsey,2.7
lint,3.25
lintel,2.19
lintels,2.0
linum,1.85
linuron,1.48
lion,4.29
lioness,2.61
lionesses,1.71
lionfish,2.02
lionized,1.53
lions,4.07
lip,4.12
lipa,2.46
lipase,2.81
lipases,1.83
lipid,3.66
lipids,3.31
lipogenesis,1.6
lipolysis,2.03
lipolytic,1.62
lipoma,2.06
lipomas,1.45
lipophilic,2.19
lipopolysaccharide,2.54
lipopolysaccharides,2.29
lipoprotein,3.11
lipoproteins,2.89
liposomal,2.22
liposome,2.29
liposomes,2.66
liposuction,3.55
lipotropic,1.59
lipped,2.63
lippen,1.47
lipper,2.8
lippy,1.93
lipreading,1.35
lips,4.2
lipstick,3.57
lipsticks,2.45
liquefaction,2.53
liquefied,2.93
liquefy,1.78
liquefying,1.37
liqueur,3.0
liqueurs,2.76
liquid,4.56
liquidambar,1.67
liquidate,2.66
liquidated,2.99
liquidates,1.38
liquidating,2.55
liquidation,3.53
liquidations,2.58
liquidator,2.81
liquidators,2.86
liquidity,3.57
liquids,3.6
liquified,2.13
liquify,1.66
liquor,3.91
liquored,1.38
liquorice,2.39
liquors,2.95
lira,3.45
liras,2.45
lire,3.19
liri,1.9
lis,3.45
lisle,3.04
lisp,3.83
lisping,1.52
list,5.91
listed,5.3
listees,1.37
listel,1.65
listen,4.87
listenable,2.34
listened,3.88
listener,3.78
listeners,3.73
listenership,1.69
listening,4.52
listens,3.33
lister,3.74
listeria,2.83
listeriosis,2.09
listers,3.18
listing,5.51
listings,5.17
listless,2.38
listlessly,1.78
listlessness,1.66
lists,5.0
lit,4.08
litanies,1.8
litany,2.75
litas,2.87
litchi,1.74
lite,4.28
liter,3.67
literacies,2.32
literacy,4.31
literal,3.8
literalism,1.8
literalist,1.69
literalists,1.53
literally,4.08
literals,2.96
literary,4.34
literate,3.3
literates,1.52
literati,2.46
literature,4.9
literatures,3.07
liters,3.21
lithe,2.36
lither,1.34
lithia,2.55
lithiasis,1.35
lithic,2.22
lithified,1.53
lithium,3.91
litho,2.86
lithograph,3.11
lithographed,1.94
lithographer,1.7
lithographers,1.71
lithographic,2.6
lithographs,2.76
lithography,2.98
lithologic,2.06
lithological,1.6
lithologies,1.78
lithology,2.61
lithos,2.12
lithosphere,2.52
lithospheric,2.06
lithotripsy,2.16
litigant,2.48
litigants,2.75
litigate,2.46
litigated,2.51
litigates,1.34
litigating,2.37
litigation,4.26
litigations,2.05
litigator,2.32
litigators,2.3
litigious,2.35
litmus,2.72
litoral,1.87
litre,3.57
litres,3.48
lits,2.2
litten,1.7
litter,3.8
littered,2.94
littering,2.54
littermate,1.52
littermates,2.0
litters,2.82
little,5.5
littleness,1.57
littler,2.28
littles,2.47
littlest,2.66
littoral,2.74
liturgical,3.19
liturgies,2.31
liturgy,3.32
livability,2.27
livable,2.81
live,5.45
liveability,1.79
liveable,2.16
lived,4.49
livelier,2.08
liveliest,2.19
livelihood,3.32
livelihoods,3.21
liveliness,2.12
livelong,1.45
lively,3.79
liven,2.56
livened,1.59
liveness,2.33
livens,1.69
liver,4.31
liveried,1.54
liveries,2.02
livers,2.8
liverwort,1.77
liverworts,1.81
livery,3.03
lives,4.86
livest,1.51
livestock,4.07
livid,2.66
living,5.26
livings,1.96
livre,3.05
livres,3.13
lizard,3.58
lizards,3.19
llama,3.25
llamas,2.83
llano,2.73
llanos,1.99
lo,4.53
loach,2.45
loaches,1.83
load,4.81
loaded,4.37
loader,3.68
loaders,3.1
loading,4.46
loadings,2.82
loadmaster,1.62
loads,4.19
loadstar,1.33
loadstone,1.44
loaf,3.43
loafer,2.74
loafers,2.92
loafing,2.42
loam,2.98
loams,1.99
loamy,2.37
loan,5.17
loanable,1.44
loaned,3.04
loaner,2.32
loaners,1.6
loaning,2.32
loans,5.14
loanwords,1.77
loath,2.41
loathe,2.76
loathed,2.31
loathes,1.93
loathing,3.09
loathsome,2.54
loaves,2.82
lob,3.61
lobar,1.88
lobbed,2.04
lobbied,2.78
lobbies,2.83
lobbing,1.86
lobby,4.07
lobbying,3.67
lobbyist,3.29
lobbyists,3.26
lobe,3.27
lobectomy,1.92
lobed,2.37
lobelia,2.48
lobes,2.92
loblolly,2.22
lobo,3.06
lobos,3.05
lobotomized,1.42
lobotomy,2.31
lobs,2.14
lobster,3.71
lobstermen,1.34
lobsters,2.92
lobular,2.12
lobule,1.72
lobules,1.75
loca,3.01
local,5.66
locale,4.1
locales,3.3
localise,1.77
localised,2.86
localising,1.45
localism,2.08
localities,3.74
locality,3.7
localizable,1.62
localization,3.77
localizations,2.21
localize,2.8
localized,3.61
localizes,2.14
localizing,2.38
locally,4.2
locals,3.8
locatable,1.7
locate,4.36
located,5.05
locater,2.14
locates,3.15
locating,3.72
location,5.56
locational,2.6
locations,5.0
locative,2.36
locator,4.25
locators,2.99
loch,3.5
lochan,1.45
lochs,2.19
loci,3.2
lock,4.58
lockable,2.83
lockbox,2.44
lockdown,3.09
locked,4.27
locker,3.83
lockers,3.27
locket,2.94
lockets,2.77
locking,3.97
lockjaw,2.12
locknut,1.98
locknuts,1.63
lockout,3.24
lockouts,2.24
locks,4.05
locksmith,2.99
locksmithing,1.86
locksmiths,2.94
lockstep,2.16
lockstitch,1.46
lockup,2.75
lockups,2.35
loco,3.36
locomotion,2.9
locomotive,3.38
locomotives,3.15
locomotor,2.52
locomotory,1.38
locos,2.65
locum,2.67
locums,1.95
locus,3.71
locust,3.35
locusta,1.42
locusts,2.68
locution,1.54
locutions,1.45
lode,2.79
loden,2.1
lodes,1.47
lodestar,2.14
lodestone,2.07
lodge,4.56
lodged,3.46
lodgement,2.37
lodgements,1.71
lodger,2.9
lodgers,2.01
lodges,3.87
lodging,4.41
lodgings,3.14
lodgment,2.21
loess,2.42
loft,3.7
lofted,2.05
loftier,1.96
loftiest,1.88
loftily,1.46
loftiness,1.6
lofting,2.0
lofts,3.18
lofty,3.24
log,5.28
logan,3.97
loganberry,1.5
logans,1.81
logarithm,2.85
logarithmic,3.09
logarithmically,1.99
logarithms,2.58
logbook,3.04
logbooks,2.41
loge,2.66
loges,1.52
logged,4.73
logger,3.48
loggerhead,2.46
loggerheads,2.33
loggers,2.97
loggia,2.41
logging,4.18
loggings,1.72
logia,1.6
logic,4.61
logical,4.27
logically,3.41
logician,2.1
logicians,1.97
logics,3.06
logistic,3.35
logistical,3.22
logistically,2.19
logistician,1.62
logisticians,1.71
logistics,4.23
logjam,2.29
lognormal,2.33
logo,5.07
logoi,1.54
logos,4.49
logotype,2.62
logotypes,2.17
logs,4.13
logwood,1.49
logy,2.19
loin,2.96
loincloth,1.87
loins,2.72
loiter,2.02
loitered,1.62
loitering,2.48
loll,1.91
lollapalooza,2.11
lolled,1.51
lollies,2.25
lolling,1.85
lollipop,2.89
lollipops,2.66
lolly,2.65
lollypop,1.93
lollypops,1.51
lone,3.94
